51.75,41.75,0.5
51.395,41.834,0.47802
53.675,43.271,0.52022
51.262,41.378,0.49421
61.048,51.085,0.49814
55.092,45.693,0.46996
65.54,55.455,0.50422
71.155,60.512,0.53215
70.668,59.817,0.54255
68.708,57.69,0.55087
68.551,57.265,0.56433
73.387,61.755,0.58158
76.674,64.603,0.60355
79.882,67.16,0.63611
72.652,60.726,0.59627
70.347,57.545,0.64011
78.286,64.706,0.67901
81.553,66.747,0.74027
81.159,66.444,0.73575
87.258,71.273,0.79924
90.633,71.826,0.94034
95.26,74.908,1.0176
85.476,74.834,0.5321
85.679,74.197,0.57411
90.114,79.069,0.55228
88.915,78.619,0.51475
87.628,76.868,0.53798
93.567,82.432,0.55675
95.888,84.185,0.58514
101.88,88.899,0.649
96.924,84.058,0.64326
99.379,85.011,0.71838
105.18,89.57,0.78037
105.51,89.199,0.81581
102.35,85.585,0.83818
102.73,86.844,0.79407
100.4,84.341,0.80309
104.84,88.634,0.81053
102.68,85.563,0.85598
101,82.134,0.94308
109.5,90.219,0.96421
108.26,88.132,1.0065
110.11,86.467,1.1821
115.58,88.515,1.353
120.21,88.146,1.6032
124.99,86.362,1.9317
126.54,84.994,2.0772
98.917,88.267,0.53249
98.478,87.236,0.56206
99.855,87.935,0.596
101.19,87.548,0.68202
100.88,86.217,0.73331
106.69,90.754,0.79672
111.16,93.644,0.87554
108.16,90.154,0.90033
113.31,94.658,0.9326
111.06,91.054,1.0003
100.24,90.537,0.48502
105.14,94.446,0.53476
104.34,92.784,0.5778
107.82,97.095,0.53647
106.43,95.33,0.55523
106.72,95.417,0.56534
103.98,92.582,0.56977
104.4,93.122,0.56409
105.65,93.739,0.59534
105.16,92.295,0.64321
110.12,96.532,0.67952
114.71,99.533,0.75902
118.07,102.21,0.79312
117.88,100.1,0.88904
110.82,93.337,0.87425
108.95,90.329,0.93123
112.11,94.328,0.8889
107.75,89.527,0.91134
105.3,86.1,0.96018
109.34,87.088,1.1126
114.05,87.309,1.3371
118,86.525,1.5737
122.87,84.529,1.9172
131.88,85.866,2.3007
132.24,81.827,2.5204
144.85,82.839,3.1008
168.81,87.11,4.0849
177.73,87.585,4.5072
182.47,81.414,5.0527
205.49,81.369,6.2062
244.3,80.42,8.1942
270.14,82.285,9.3927
317.63,85.129,11.625
96.065,84.959,0.55529
98.792,87.847,0.54725
100.11,88.466,0.58222
97.478,85.045,0.62166
103.99,91.27,0.63622
106.07,91.264,0.74044
109.07,92.809,0.8132
103.73,87.963,0.78814
110.55,94.604,0.79726
110.11,94.347,0.78801
